-7.714888  -7.160898   26.818529
-7.709348  -7.162852   26.802259
-7.703883  -7.164923   26.786007
-7.698493  -7.167110   26.769775
-7.693180  -7.169414   26.753565
-7.687942  -7.171834   26.737377
-7.682781  -7.174369   26.721214
-7.677697  -7.177019   26.705076
-7.672690  -7.179784   26.688965
-7.667761  -7.182664   26.672882
-7.662910  -7.185658   26.656830
-7.658137  -7.188765   26.640808
-7.653444  -7.191985   26.624819
-7.648829  -7.195318   26.608862
-7.644294  -7.198763   26.592941
-7.639839  -7.202320   26.577057
-7.635464  -7.205989   26.561209
-7.631169  -7.209769   26.545401
-7.626956  -7.213659   26.529633
-7.622823  -7.217660   26.513905
-7.618771  -7.221771   26.498220
-7.614801  -7.225991   26.482580
-7.610913  -7.230319   26.466984
-7.607107  -7.234757   26.451435
-7.603383  -7.239302   26.435934
-7.599742  -7.243955   26.420481
-7.596185  -7.248715   26.405079
-7.592710  -7.253582   26.389729
-7.589319  -7.258554   26.374430
-7.586011  -7.263633   26.359186
-7.582787  -7.268816   26.343996
-7.579648  -7.274105   26.328863
-7.576592  -7.279497   26.313787
-7.573621  -7.284993   26.298771
-7.570735  -7.290593   26.283815
-7.567933  -7.296295   26.268921
-7.565217  -7.302099   26.254087
-7.562585  -7.308005   26.239319
-7.560040  -7.314013   26.224615
-7.557579  -7.320120   26.209976
-7.555204  -7.326328   26.195406
-7.552916  -7.332636   26.180904
-7.550713  -7.339043   26.166471
-7.548596  -7.345548   26.152109
-7.546566  -7.352151   26.137819
-7.544621  -7.358852   26.123602
-7.542764  -7.365650   26.109459
-7.540993  -7.372544   26.095390
-7.539308  -7.379534   26.081398
-7.537710  -7.386620   26.067484
-7.536199  -7.393800   26.053648
-7.534775  -7.401074   26.039892
-7.533438  -7.408442   26.026218
-7.532188  -7.415903   26.012627
-7.531025  -7.423457   25.999117
-7.529950  -7.431102   25.985693
-7.528961  -7.438838   25.972353
-7.528060  -7.446666   25.959101
-7.527246  -7.454583   25.945936
-7.526519  -7.462590   25.932859
-7.525880  -7.470686   25.919872
-7.525328  -7.478870   25.906977
-7.524863  -7.487142   25.894173
-7.524486  -7.495501   25.881462
-7.524196  -7.503946   25.868845
-7.523993  -7.512477   25.856323
-7.523878  -7.521093   25.843897
-7.523850  -7.529795   25.831568
-7.523910  -7.538580   25.819336
-7.524057  -7.547449   25.807203
-7.524291  -7.556400   25.795172
-7.524612  -7.565433   25.783241
-7.525020  -7.574548   25.771414
-7.525516  -7.583744   25.759689
-7.526098  -7.593019   25.748068
-7.526767  -7.602375   25.736551
-7.527523  -7.611809   25.725142
-7.528366  -7.621321   25.713839
-7.529295  -7.630911   25.702644
-7.530312  -7.640577   25.691559
-7.531414  -7.650320   25.680584
-7.532603  -7.660138   25.669720
-7.533879  -7.670031   25.658968
-7.535240  -7.679998   25.648329
-7.536688  -7.690038   25.637804
-7.538221  -7.700151   25.627394
-7.539841  -7.710337   25.617100
-7.541546  -7.720593   25.606922
-7.543336  -7.730920   25.596863
-7.545212  -7.741317   25.586922
-7.547174  -7.751783   25.577099
-7.549220  -7.762317   25.567398
-7.551351  -7.772919   25.557817
-7.553566  -7.783588   25.548359
-7.555867  -7.794323   25.539024
-7.558251  -7.805123   25.529814
-7.560720  -7.815989   25.520727
-7.563272  -7.826918   25.511766
-7.565909  -7.837910   25.502932
-7.568629  -7.848964   25.494225
-7.571432  -7.860081   25.485645
-7.574318  -7.871258   25.477196
-7.577288  -7.882495   25.468876
-7.580340  -7.893792   25.460688
-7.583475  -7.905147   25.452631
-7.586691  -7.916559   25.444706
-7.589990  -7.928029   25.436914
-7.593370  -7.939555   25.429256
-7.596832  -7.951136   25.421734
-7.600375  -7.962771   25.414347
-7.603999  -7.974460   25.407095
-7.607704  -7.986202   25.399981
-7.611489  -7.997996   25.393003
-7.615354  -8.009842   25.386166
-7.619299  -8.021737   25.379467
-7.623323  -8.033682   25.372908
-7.627427  -8.045675   25.366489
-7.631609  -8.057716   25.360212
-7.635870  -8.069804   25.354078
-7.640210  -8.081939   25.348087
-7.644627  -8.094118   25.342239
-7.649122  -8.106341   25.336536
-7.653695  -8.118608   25.330978
-7.658344  -8.130918   25.325567
-7.663070  -8.143269   25.320301
-7.667871  -8.155660   25.315182
-7.672750  -8.168091   25.310211
-7.677703  -8.180561   25.305389
-7.682732  -8.193069   25.300716
-7.687835  -8.205613   25.296192
-7.693013  -8.218194   25.291819
-7.698265  -8.230810   25.287596
-7.703590  -8.243460   25.283525
-7.708989  -8.256143   25.279608
-7.714461  -8.268858   25.275843
-7.720005  -8.281605   25.272230
-7.725621  -8.294381   25.268772
-7.731309  -8.307187   25.265469
-7.737068  -8.320022   25.262320
-7.742897  -8.332883   25.259325
-7.748797  -8.345771   25.256487
-7.754766  -8.358684   25.253805
-7.760806  -8.371621   25.251282
-7.766914  -8.384582   25.248915
-7.773090  -8.397565   25.246706
-7.779335  -8.410569   25.244656
-7.785647  -8.423594   25.242765
-7.792027  -8.436637   25.241035
-7.798473  -8.449698   25.239464
-7.804985  -8.462777   25.238052
-7.811563  -8.475871   25.236803
-7.818206  -8.488980   25.235714
-7.824914  -8.502103   25.234787
-7.831686  -8.515239   25.234022
-7.838521  -8.528386   25.233419
-7.845420  -8.541544   25.232981
-7.852382  -8.554710   25.232704
-7.859405  -8.567885   25.232592
-7.866490  -8.581068   25.232643
-7.873636  -8.594256   25.232859
-7.880842  -8.607450   25.233238
-7.888108  -8.620646   25.233784
-7.895433  -8.633846   25.234495
-7.902818  -8.647047   25.235371
-7.910260  -8.660249   25.236412
-7.917760  -8.673450   25.237619
-7.925317  -8.686648   25.238993
-7.932930  -8.699843   25.240534
-7.940599  -8.713035   25.242241
-7.948323  -8.726220   25.244116
-7.956102  -8.739399   25.246157
-7.963935  -8.752569   25.248365
-7.971822  -8.765731   25.250742
-7.979761  -8.778882   25.253286
-7.987752  -8.792021   25.255997
-7.995795  -8.805147   25.258877
-8.003888  -8.818259   25.261925
-8.012032  -8.831356   25.265141
-8.020225  -8.844437   25.268524
-8.028466  -8.857499   25.272076
-8.036757  -8.870543   25.275795
-8.045094  -8.883566   25.279684
-8.053479  -8.896567   25.283741
-8.061910  -8.909546   25.287966
-8.070386  -8.922501   25.292358
-8.078907  -8.935430   25.296921
-8.087472  -8.948332   25.301651
-8.096081  -8.961206   25.306549
-8.104733  -8.974051   25.311615
-8.113425  -8.986866   25.316849
-8.122160  -8.999649   25.322252
-8.130935  -9.012399   25.327824
-8.139750  -9.025114   25.333563
-8.148603  -9.037793   25.339468
-8.157495  -9.050435   25.345541
-8.166425  -9.063039   25.351782
-8.175391  -9.075603   25.358191
-8.184393  -9.088125   25.364765
-8.193430  -9.100605   25.371506
-8.202501  -9.113041   25.378414
-8.211607  -9.125431   25.385489
-8.220745  -9.137775   25.392729
-8.229916  -9.150071   25.400135
-8.239118  -9.162317   25.407705
-8.248349  -9.174513   25.415442
-8.257611  -9.186657   25.423342
-8.266902  -9.198748   25.431406
-8.276220  -9.210783   25.439634
-8.285566  -9.222762   25.448027
-8.294938  -9.234684   25.456581
-8.304336  -9.246547   25.465298
-8.313758  -9.258349   25.474176
-8.323204  -9.270090   25.483217
-8.332673  -9.281768   25.492418
-8.342164  -9.293381   25.501780
-8.351676  -9.304928   25.511301
-8.361209  -9.316408   25.520983
-8.370761  -9.327819   25.530823
-8.380331  -9.339160   25.540821
-8.389919  -9.350430   25.550978
-8.399525  -9.361627   25.561291
-8.409145  -9.372749   25.571760
-8.418781  -9.383796   25.582386
-8.428432  -9.394765   25.593166
-8.438095  -9.405656   25.604101
-8.447771  -9.416467   25.615189
-8.457458  -9.427197   25.626431
-8.467155  -9.437843   25.637823
-8.476862  -9.448406   25.649366
-8.486577  -9.458884   25.661060
-8.496300  -9.469275   25.672905
-8.506029  -9.479577   25.684898
-8.515764  -9.489790   25.697039
-8.525504  -9.499911   25.709326
-8.535248  -9.509940   25.721760
-8.544994  -9.519876   25.734339
-8.554743  -9.529716   25.747061
-8.564492  -9.539459   25.759926
-8.574242  -9.549105   25.772934
-8.583990  -9.558651   25.786083
-8.593737  -9.568096   25.799372
-8.603480  -9.577439   25.812799
-8.613220  -9.586679   25.826365
-8.622954  -9.595815   25.840067
-8.632683  -9.604844   25.853905
-8.642405  -9.613766   25.867876
-8.652118  -9.622579   25.881981
-8.661822  -9.631282   25.896217
-8.671517  -9.639874   25.910585
-8.681201  -9.648352   25.925083
-8.690872  -9.656716   25.939709
-8.700531  -9.664966   25.954462
-8.710176  -9.673098   25.969341
-8.719805  -9.681112   25.984344
-8.729418  -9.689008   25.999470
-8.739014  -9.696782   26.014717
-8.748591  -9.704434   26.030085
-8.758150  -9.711964   26.045570
-8.767688  -9.719369   26.061174
-8.777205  -9.726648   26.076895
-8.786699  -9.733801   26.092730
-8.796170  -9.740826   26.108677
-8.805616  -9.747722   26.124735
-8.815038  -9.754487   26.140903
-8.824432  -9.761121   26.157181
-8.833799  -9.767621   26.173565
-8.843138  -9.773988   26.190054
-8.852447  -9.780219   26.206646
-8.861724  -9.786314   26.223341
-8.870970  -9.792272   26.240135
-8.880183  -9.798091   26.257029
-8.889362  -9.803771   26.274019
-8.898506  -9.809310   26.291105
-8.907614  -9.814707   26.308285
-8.916685  -9.819962   26.325556
-8.925718  -9.825072   26.342916
-8.934711  -9.830038   26.360365
-8.943665  -9.834858   26.377899
-8.952577  -9.839531   26.395517
-8.961446  -9.844056   26.413218
-8.970272  -9.848432   26.431000
-8.979053  -9.852657   26.448860
-8.987789  -9.856732   26.466797
-8.996479  -9.860656   26.484810
-9.005121  -9.864427   26.502895
-9.013714  -9.868044   26.521051
-9.022257  -9.871507   26.539276
-9.030749  -9.874814   26.557568
-9.039190  -9.877966   26.575924
-9.047578  -9.880960   26.594343
-9.055912  -9.883798   26.612823
-9.064191  -9.886476   26.631363
-9.072413  -9.888994   26.649960
-9.080579  -9.891354   26.668610
-9.088687  -9.893552   26.687313
-9.096736  -9.895589   26.706066
-9.104725  -9.897464   26.724867
-9.112652  -9.899176   26.743713
-9.120517  -9.900724   26.762604
-9.128319  -9.902109   26.781536
-9.136057  -9.903330   26.800508
-9.143729  -9.904386   26.819517
-9.151336  -9.905275   26.838562
-9.158875  -9.905999   26.857639
-9.166347  -9.906556   26.876747
-9.173749  -9.906945   26.895884
-9.181081  -9.907167   26.915045
-9.188342  -9.907222   26.934229
-9.195531  -9.907107   26.953436
-9.202646  -9.906824   26.972662
-9.209688  -9.906371   26.991903
-9.216655  -9.905749   27.011160
-9.223546  -9.904958   27.030428
-9.230360  -9.903996   27.049706
-9.237097  -9.902864   27.068991
-9.243754  -9.901561   27.088280
-9.250333  -9.900087   27.107573
-9.256830  -9.898442   27.126865
-9.263247  -9.896626   27.146154
-9.269580  -9.894639   27.165440
-9.275830  -9.892481   27.184717
-9.281997  -9.890151   27.203985
-9.288078  -9.887650   27.223242
-9.294074  -9.884976   27.242483
-9.299983  -9.882132   27.261707
-9.305804  -9.879115   27.280912
-9.311538  -9.875928   27.300097
-9.317182  -9.872569   27.319256
-9.322736  -9.869040   27.338388
-9.328198  -9.865338   27.357492
-9.333570  -9.861466   27.376564
-9.338848  -9.857424   27.395603
-9.344034  -9.853210   27.414606
-9.349126  -9.848827   27.433569
-9.354123  -9.844275   27.452490
-9.359025  -9.839552   27.471367
-9.363831  -9.834660   27.490198
-9.368539  -9.829598   27.508982
-9.373150  -9.824368   27.527714
-9.377662  -9.818971   27.546392
-9.382074  -9.813405   27.565014
-9.386388  -9.807673   27.583578
-9.390600  -9.801773   27.602081
-9.394711  -9.795708   27.620520
-9.398722  -9.789477   27.638893
-9.402629  -9.783082   27.657198
-9.406433  -9.776523   27.675432
-9.410134  -9.769799   27.693594
-9.413731  -9.762913   27.711679
-9.417222  -9.755864   27.729687
-9.420609  -9.748653   27.747614
-9.423889  -9.741282   27.765459
-9.427063  -9.733751   27.783218
-9.430130  -9.726061   27.800890
-9.433089  -9.718212   27.818472
-9.435941  -9.710206   27.835962
-9.438684  -9.702044   27.853357
-9.441318  -9.693726   27.870657
-9.443842  -9.685253   27.887857
-9.446256  -9.676627   27.904955
-9.448560  -9.667849   27.921949
-9.450752  -9.658918   27.938839
-9.452834  -9.649837   27.955620
-9.454804  -9.640607   27.972290
-9.456662  -9.631228   27.988848
-9.458407  -9.621703   28.005291
-9.460040  -9.612031   28.021616
-9.461560  -9.602215   28.037823
-9.462967  -9.592255   28.053907
-9.464260  -9.582152   28.069868
-9.465439  -9.571909   28.085703
-9.466503  -9.561526   28.101410
-9.467453  -9.551004   28.116987
-9.468288  -9.540346   28.132433
-9.469009  -9.529552   28.147743
-9.469615  -9.518623   28.162918
-9.470105  -9.507562   28.177954
-9.470480  -9.496368   28.192850
-9.470738  -9.485045   28.207603
-9.470881  -9.473595   28.222214
-9.470908  -9.462016   28.236677
-9.470819  -9.450313   28.250994
-9.470614  -9.438485   28.265160
-9.470293  -9.426536   28.279175
-9.469855  -9.414465   28.293036
-9.469301  -9.402275   28.306742
-9.468631  -9.389968   28.320290
-9.467844  -9.377545   28.333679
-9.466941  -9.365008   28.346909
-9.465921  -9.352359   28.359974
-9.464786  -9.339599   28.372875
-9.463533  -9.326730   28.385611
-9.462166  -9.313754   28.398180
-9.460682  -9.300673   28.410580
-9.459082  -9.287487   28.422810
-9.457366  -9.274200   28.434866
-9.455534  -9.260814   28.446749
-9.453587  -9.247329   28.458456
-9.451524  -9.233747   28.469988
-9.449346  -9.220072   28.481340
-9.447053  -9.206304   28.492514
-9.444646  -9.192445   28.503506
-9.442123  -9.178497   28.514317
-9.439487  -9.164463   28.524942
-9.436737  -9.150343   28.535383
-9.433873  -9.136140   28.545639
-9.430896  -9.121857   28.555706
-9.427805  -9.107494   28.565584
-9.424602  -9.093055   28.575274
-9.421286  -9.078540   28.584772
-9.417858  -9.063952   28.594078
-9.414319  -9.049294   28.603189
-9.410668  -9.034566   28.612106
-9.406907  -9.019771   28.620829
-9.403036  -9.004910   28.629354
-9.399055  -8.989987   28.637684
-9.394964  -8.975004   28.645815
-9.390764  -8.959962   28.653746
-9.386456  -8.944862   28.661476
-9.382041  -8.929708   28.669006
-9.377518  -8.914502   28.676334
-9.372888  -8.899245   28.683460
-9.368151  -8.883940   28.690382
-9.363309  -8.868588   28.697100
-9.358361  -8.853192   28.703613
-9.353310  -8.837754   28.709921
-9.348154  -8.822276   28.716022
-9.342896  -8.806761   28.721918
-9.337534  -8.791209   28.727608
-9.332070  -8.775624   28.733089
-9.326506  -8.760008   28.738363
-9.320841  -8.744362   28.743427
-9.315076  -8.728688   28.748283
-9.309212  -8.712989   28.752930
-9.303249  -8.697267   28.757366
-9.297190  -8.681523   28.761593
-9.291033  -8.665761   28.765610
-9.284781  -8.649981   28.769415
-9.278433  -8.634188   28.773010
-9.271991  -8.618382   28.776394
-9.265454  -8.602565   28.779566
-9.258825  -8.586740   28.782528
-9.252105  -8.570908   28.785278
-9.245293  -8.555071   28.787817
-9.238390  -8.539232   28.790144
-9.231399  -8.523394   28.792259
-9.224319  -8.507557   28.794163
-9.217151  -8.491724   28.795855
-9.209896  -8.475897   28.797335
-9.202556  -8.460077   28.798603
-9.195131  -8.444268   28.799662
-9.187623  -8.428471   28.800508
-9.180032  -8.412687   28.801146
-9.172359  -8.396920   28.801571
-9.164604  -8.381171   28.801786
-9.156770  -8.365442   28.801792
-9.148856  -8.349735   28.801588
-9.140865  -8.334052   28.801174
-9.132797  -8.318395   28.800552
-9.124653  -8.302765   28.799721
-9.116434  -8.287165   28.798681
-9.108141  -8.271596   28.797434
-9.099775  -8.256062   28.795980
-9.091338  -8.240562   28.794319
-9.082830  -8.225101   28.792452
-9.074253  -8.209678   28.790379
-9.065607  -8.194296   28.788101
-9.056894  -8.178957   28.785620
-9.048115  -8.163663   28.782934
-9.039270  -8.148416   28.780045
-9.030362  -8.133216   28.776953
-9.021391  -8.118067   28.773661
-9.012358  -8.102969   28.770166
-9.003263  -8.087925   28.766472
-8.994110  -8.072936   28.762579
-8.984899  -8.058004   28.758488
-8.975630  -8.043132   28.754198
-8.966305  -8.028319   28.749712
-8.956925  -8.013569   28.745031
-8.947492  -7.998882   28.740154
-8.938005  -7.984261   28.735085
-8.928468  -7.969707   28.729820
-8.918880  -7.955221   28.724365
-8.909244  -7.940805   28.718719
-8.899559  -7.926461   28.712883
-8.889828  -7.912190   28.706858
-8.880052  -7.897994   28.700644
-8.870231  -7.883874   28.694242
-8.860367  -7.869833   28.687656
-8.850461  -7.855870   28.680885
-8.840515  -7.841988   28.673931
-8.830530  -7.828188   28.666794
-8.820507  -7.814472   28.659475
-8.810447  -7.800840   28.651978
-8.800351  -7.787295   28.644300
-8.790220  -7.773838   28.636446
-8.780056  -7.760470   28.628416
-8.769860  -7.747192   28.620211
-8.759634  -7.734005   28.611832
-8.749378  -7.720912   28.603281
-8.739094  -7.707913   28.594559
-8.728782  -7.695009   28.585667
-8.718444  -7.682202   28.576607
-8.708081  -7.669493   28.567379
-8.697696  -7.656882   28.557985
-8.687287  -7.644372   28.548428
-8.676858  -7.631963   28.538708
-8.666409  -7.619657   28.528826
-8.655941  -7.607454   28.518784
-8.645456  -7.595356   28.508583
-8.634955  -7.583364   28.498226
-8.624439  -7.571478   28.487713
-8.613910  -7.559700   28.477045
-8.603368  -7.548031   28.466225
-8.592814  -7.536472   28.455254
-8.582251  -7.525024   28.444132
-8.571678  -7.513687   28.432863
-8.561098  -7.502463   28.421448
-8.550511  -7.491353   28.409887
-8.539920  -7.480357   28.398182
-8.529325  -7.469476   28.386335
-8.518726  -7.458711   28.374348
-8.508126  -7.448063   28.362221
-8.497525  -7.437533   28.349957
-8.486925  -7.427122   28.337557
-8.476327  -7.416830   28.325024
-8.465732  -7.406658   28.312357
-8.455141  -7.396607   28.299561
-8.444555  -7.386678   28.286634
-8.433976  -7.376871   28.273581
-8.423405  -7.367187   28.260401
-8.412843  -7.357626   28.247097
-8.402290  -7.348189   28.233669
-8.391749  -7.338878   28.220121
-8.381221  -7.329691   28.206453
-8.370706  -7.320632   28.192667
-8.360205  -7.311698   28.178766
-8.349720  -7.302892   28.164751
-8.339252  -7.294213   28.150621
-8.328801  -7.285663   28.136381
-8.318370  -7.277242   28.122032
-8.307959  -7.268950   28.107574
-8.297568  -7.260787   28.093012
-8.287201  -7.252755   28.078344
-8.276856  -7.244853   28.063574
-8.266537  -7.237082   28.048702
-8.256242  -7.229442   28.033731
-8.245974  -7.221934   28.018663
-8.235733  -7.214558   28.003498
-8.225521  -7.207315   27.988239
-8.215339  -7.200204   27.972887
-8.205188  -7.193227   27.957445
-8.195068  -7.186383   27.941914
-8.184981  -7.179672   27.926294
-8.174929  -7.173096   27.910589
-8.164910  -7.166654   27.894800
-8.154928  -7.160346   27.878929
-8.144982  -7.154173   27.862978
-8.135075  -7.148135   27.846947
-8.125205  -7.142231   27.830839
-8.115376  -7.136464   27.814655
-8.105586  -7.130831   27.798397
-8.095839  -7.125335   27.782068
-8.086134  -7.119974   27.765669
-8.076472  -7.114748   27.749201
-8.066855  -7.109659   27.732664
-8.057283  -7.104706   27.716063
-8.047758  -7.099889   27.699398
-8.038280  -7.095209   27.682671
-8.028849  -7.090664   27.665884
-8.019466  -7.086257   27.649038
-8.010135  -7.081985   27.632135
-8.000854  -7.077850   27.615177
-7.991623  -7.073851   27.598166
-7.982446  -7.069989   27.581102
-7.973321  -7.066263   27.563988
-7.964251  -7.062673   27.546825
-7.955235  -7.059220   27.529615
-7.946275  -7.055902   27.512362
-7.937371  -7.052722   27.495064
-7.928525  -7.049676   27.477724
-7.919736  -7.046768   27.460344
-7.911007  -7.043995   27.442924
-7.902337  -7.041358   27.425468
-7.893727  -7.038857   27.407976
-7.885178  -7.036491   27.390451
-7.876691  -7.034261   27.372894
-7.868267  -7.032166   27.355307
-7.859906  -7.030207   27.337690
-7.851609  -7.028383   27.320047
-7.843377  -7.026693   27.302378
-7.835210  -7.025138   27.284685
-7.827110  -7.023718   27.266970
-7.819076  -7.022432   27.249233
-7.811110  -7.021280   27.231478
-7.803211  -7.020262   27.213705
-7.795382  -7.019377   27.195915
-7.787621  -7.018626   27.178112
-7.779932  -7.018008   27.160295
-7.772312  -7.017523   27.142467
-7.764764  -7.017171   27.124630
-7.757288  -7.016951   27.106785
-7.749885  -7.016862   27.088932
-7.742555  -7.016906   27.071075
-7.735298  -7.017082   27.053215
-7.728116  -7.017388   27.035353
-7.721009  -7.017826   27.017490
-7.713977  -7.018394   26.999628
-7.707021  -7.019093   26.981770
-7.700142  -7.019921   26.963915
-7.693340  -7.020879   26.946066
-7.686615  -7.021966   26.928225
-7.679968  -7.023182   26.910391
-7.673400  -7.024528   26.892567
-7.666912  -7.026001   26.874756
-7.660502  -7.027602   26.856958
-7.654173  -7.029331   26.839174
-7.647925  -7.031187   26.821407
-7.641757  -7.033169   26.803658
-7.635672  -7.035278   26.785927
-7.629668  -7.037513   26.768217
-7.623746  -7.039874   26.750528
-7.617908  -7.042359   26.732864
-7.612152  -7.044970   26.715225
-7.606480  -7.047705   26.697613
-7.600893  -7.050564   26.680027
-7.595389  -7.053547   26.662472
-7.589971  -7.056653   26.644947
-7.584638  -7.059881   26.627453
-7.579390  -7.063231   26.609993
-7.574228  -7.066703   26.592567
-7.569153  -7.070297   26.575178
-7.564164  -7.074011   26.557827
-7.559263  -7.077846   26.540516
-7.554449  -7.081801   26.523245
-7.549722  -7.085875   26.506016
-7.545084  -7.090068   26.488829
-7.540534  -7.094380   26.471687
-7.536072  -7.098810   26.454592
-7.531699  -7.103358   26.437544
-7.527416  -7.108022   26.420544
-7.523222  -7.112803   26.403593
-7.519118  -7.117701   26.386694
-7.515104  -7.122714   26.369848
-7.511180  -7.127841   26.353056
-7.507347  -7.133084   26.336319
-7.503604  -7.138441   26.319639
-7.499952  -7.143911   26.303017
-7.496392  -7.149495   26.286455
-7.492923  -7.155190   26.269953
-7.489545  -7.160998   26.253513
-7.486260  -7.166918   26.237137
-7.483067  -7.172948   26.220825
-7.479965  -7.179089   26.204578
-7.476956  -7.185339   26.188398
-7.474040  -7.191700   26.172287
-7.471217  -7.198168   26.156246
-7.468486  -7.204745   26.140276
-7.465849  -7.211430   26.124376
